Coluna;Mês Admissão
Município;Não admitido ano;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Total
150730;1314;112;122;170;162;147;150;126;112;99;96;155;50;2815
150740;472;3;12;11;8;12;4;18;9;5;16;6;0;576
150750;345;48;19;14;11;14;17;9;11;1;2;10;7;508
150760;839;51;30;55;60;56;42;29;49;30;30;31;57;1359
150770;23;0;0;0;0;0;0;0;1;0;0;0;0;24
150780;762;75;55;81;46;45;69;40;36;69;52;52;37;1419
150790;377;4;0;1;0;0;2;1;1;1;1;1;0;389
150800;881;57;48;33;33;36;24;49;36;41;43;28;18;1327
150810;9857;440;603;492;443;550;557;410;401;523;579;632;396;15883
150820;336;9;9;8;11;1;5;4;5;2;0;10;4;404
150830;196;13;12;11;9;17;18;19;20;16;9;42;11;393
150840;296;16;33;39;19;10;11;2;14;11;21;23;9;504
159999;1;0;0;0;0;0;0;0;0;0;0;0;0;1
160010;223;3;3;14;17;9;14;15;18;2;1;2;0;321
160020;164;38;4;33;28;31;51;18;9;12;18;7;3;416
160030;22077;1082;1264;1103;786;1171;713;755;780;852;722;643;430;32378
160040;56;8;2;10;5;9;7;9;10;5;8;7;6;142
160050;22;1;0;0;0;1;1;1;3;1;1;0;2;33
210005;1329;169;117;114;79;113;170;141;162;192;193;130;67;2976
210010;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210020;64;1;0;2;5;68;245;306;406;466;373;334;312;2582
210030;180;2;2;2;5;4;42;6;7;9;3;2;0;264
210040;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210050;62;3;0;0;0;0;0;1;3;0;1;0;0;70
210060;162;22;0;5;2;3;0;1;3;3;1;0;2;204
210070;296;5;0;0;2;0;3;0;0;0;1;0;0;307
210080;3;0;0;0;0;0;0;0;0;0;0;0;0;3
210090;333;6;0;0;0;0;0;1;0;0;0;0;0;340
210100;205;0;0;0;0;0;0;0;13;1;1;3;1;224
210110;5;0;0;0;0;0;0;0;0;0;0;0;0;5
210120;4819;142;111;81;85;86;99;129;245;373;189;66;47;6472
210130;1;3;1;0;0;0;0;0;0;1;0;0;0;6
210140;817;28;17;22;27;27;24;24;6;17;23;33;9;1074
210150;356;17;3;24;9;9;6;2;3;5;3;3;3;443
210160;647;18;13;30;9;2;6;12;6;6;19;61;10;839
210170;536;9;2;2;0;65;6;28;16;10;8;4;2;688
210180;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210190;36;2;0;0;1;0;0;0;2;1;0;1;0;43
210200;206;15;4;4;2;6;20;22;22;2;2;3;0;308
210210;571;20;3;4;0;4;4;3;5;4;0;4;1;623
210220;13;0;0;0;0;0;2;0;1;0;0;0;0;16
210230;34;0;0;1;1;0;0;0;0;0;0;0;0;36
210240;3;0;0;0;0;0;0;0;0;5;0;0;0;8
210250;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210260;43;25;4;3;0;1;1;12;7;6;2;2;1;107
210270;134;5;3;0;0;0;0;0;0;0;0;0;1;143
210280;1081;72;141;40;17;17;8;15;27;17;18;39;51;1543
210290;111;2;2;0;0;0;3;0;0;0;1;3;0;122
210300;3353;100;96;113;68;126;79;88;176;100;68;85;42;4494
210310;4;0;0;0;0;0;0;0;0;0;0;0;0;4
210320;1203;10;11;5;3;1;3;6;19;8;9;10;8;1296
210330;2977;48;43;77;52;23;51;42;35;21;51;63;26;3509
210340;2261;119;50;74;75;110;206;78;68;85;104;68;39;3337
210360;1199;143;3;39;11;11;15;28;14;16;3;21;0;1503
210370;547;4;1;4;0;0;7;0;1;3;0;5;0;572
210380;246;6;8;1;2;5;1;10;3;0;3;4;2;291
210390;2;0;0;0;0;0;0;0;0;0;0;0;0;2
210400;678;12;22;16;12;24;32;21;26;20;18;27;24;932
210405;46;0;2;0;0;0;2;2;0;0;0;0;0;52
210410;128;0;0;0;9;1;0;0;2;2;9;6;0;157
210420;1;0;0;0;0;0;0;1;0;0;0;0;0;2
210430;194;21;14;24;0;8;2;20;17;3;15;7;3;328
210440;18;1;1;1;0;0;0;0;0;0;0;2;0;23
210450;10;0;0;0;0;0;0;0;1;0;0;0;0;11
210460;281;0;1;4;5;16;3;1;2;3;2;1;0;319
210470;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210480;1619;185;244;31;16;27;17;14;50;330;361;108;20;3022
210490;8;0;0;0;0;0;0;0;0;0;0;0;0;8
210500;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210510;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210520;241;1;0;2;1;0;2;1;0;1;0;0;0;249
210530;16429;1568;1029;1111;832;1085;1299;1176;1391;1416;1227;1206;723;30492
210540;278;5;3;5;19;3;3;28;11;4;6;9;8;382
210550;557;51;26;21;22;15;19;15;31;31;18;14;7;827
210560;758;36;35;28;18;158;197;66;36;23;28;7;0;1390
210570;221;4;2;4;6;2;1;22;2;3;5;0;0;272
210580;27;0;2;0;2;0;2;0;1;0;0;0;0;34
210590;1;0;0;0;0;0;0;1;0;0;0;0;0;2
210600;223;1;0;0;0;2;1;17;5;0;0;0;0;249
210610;2;0;0;0;0;0;0;0;0;0;0;0;0;2
210620;11;1;0;0;0;0;0;0;0;0;0;0;0;12
210630;198;11;0;17;4;1;0;1;0;2;0;0;0;234
210640;113;6;0;0;0;0;0;0;0;1;0;3;0;123
210650;3;0;1;0;0;0;0;0;0;0;0;0;0;4
210660;275;1;0;0;0;0;0;0;0;0;0;0;0;276
210670;2;0;0;0;0;0;0;0;0;0;0;0;0;2
210680;3;0;0;0;0;0;0;0;0;0;0;0;0;3
210690;367;11;1;8;15;3;18;1;13;8;10;13;9;477
210700;43;3;0;4;1;0;0;6;0;0;2;0;5;64
210710;23;4;0;0;0;2;0;0;1;0;1;0;0;31
210720;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210730;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210740;412;22;1;2;3;1;7;4;1;0;2;0;0;455
210750;327;26;7;13;9;49;15;8;14;6;9;14;1;498
210760;14;0;0;2;0;0;0;0;0;0;0;0;0;16
210770;15;0;0;0;0;0;0;0;0;1;0;0;0;16
210780;334;8;3;1;1;3;2;5;1;0;0;0;0;358
210790;52;1;0;0;0;1;0;0;0;1;0;0;0;55
210800;3;0;0;0;0;0;0;0;0;0;0;0;0;3
210810;10;1;0;0;0;0;2;1;0;0;0;0;0;14
210820;1892;87;56;81;89;68;72;79;65;80;66;41;46;2722
210830;46;1;0;0;0;1;1;1;1;4;1;4;3;63
210840;2;0;0;0;0;0;0;0;0;0;0;0;0;2
210850;638;20;5;5;6;16;9;9;13;4;7;9;4;745
210860;1373;49;15;15;29;17;17;11;24;29;18;20;7;1624
210870;343;3;1;0;1;3;6;2;3;5;3;4;0;374
210880;2;0;0;0;0;0;0;0;0;0;0;0;0;2
210890;441;4;0;0;5;3;9;1;0;4;0;2;1;470
210900;123;21;5;12;15;18;19;24;8;8;11;7;5;276
210910;1171;92;8;17;7;7;15;10;5;11;16;8;4;1371
210920;15;0;1;4;4;2;4;8;2;3;2;0;0;45
210930;114;15;1;4;1;1;2;3;3;0;3;1;0;148
210940;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210950;10;0;0;0;5;0;2;1;1;0;0;0;0;19
210960;521;60;29;34;18;14;21;54;31;150;29;31;23;1015
210970;45;1;0;0;0;0;0;0;1;0;8;0;1;56
210990;1867;63;20;55;339;185;166;119;164;101;100;98;87;3364
211000;833;78;62;58;42;56;70;63;45;29;47;41;47;1471
211010;4;0;0;0;0;0;0;0;0;0;0;0;0;4
211020;22;0;1;0;1;1;0;0;1;0;0;0;0;26
211030;266;6;1;7;3;3;4;2;5;7;6;6;1;317
211040;230;3;0;0;0;0;0;1;3;0;0;0;0;237
211050;73;0;1;0;0;2;2;2;3;1;0;1;0;85
211060;92;1;2;1;0;3;5;4;0;1;2;0;0;111
211070;115;0;11;2;2;1;1;3;1;3;2;0;1;142
211090;118;1;1;3;1;0;1;0;0;0;0;1;0;126
211100;8;1;2;1;0;0;0;0;0;0;0;1;0;13
211110;634;15;7;40;40;17;14;13;3;1;13;8;2;807
211120;1543;94;48;65;55;37;75;40;40;28;25;32;16;2098
211130;142500;4870;4091;3842;3524;4281;4382;4192;4681;4657;5281;4414;3887;194602
211140;437;1;0;0;2;0;0;1;1;1;0;0;0;443
211150;594;13;2;2;1;1;39;3;2;2;2;1;1;663
211160;20;1;1;0;0;0;0;4;1;1;1;1;0;30
211170;2;0;0;0;0;0;0;0;0;0;0;0;0;2
211180;59;3;0;2;2;2;2;1;0;3;1;1;0;76
211190;1;0;0;0;0;0;0;0;0;0;0;0;0;1
211200;4;0;0;0;0;1;1;0;0;0;0;0;0;6
211210;372;8;0;0;0;0;1;0;0;0;0;0;0;381
211220;1520;321;14;18;48;38;41;38;38;67;67;38;43;2291
211230;106;3;9;4;0;0;33;1;6;3;4;3;0;172
211240;55;9;0;3;16;11;1;3;0;2;1;1;1;103
211250;2553;60;28;77;71;93;86;70;68;95;40;58;16;3315
211260;75;1;7;1;2;2;1;1;0;6;2;2;0;100
211270;373;11;2;4;0;1;0;2;0;4;9;2;2;410
211280;378;2;0;1;2;0;0;2;1;0;4;4;0;394
211290;99;0;0;2;0;0;2;7;1;2;0;1;0;114
211300;423;6;5;19;3;3;3;6;10;1;1;1;0;481
219999;257;26;2;2;0;1;10;3;0;1;1;0;1;304
220010;89;0;0;6;7;5;7;0;0;0;1;0;2;117
220020;400;69;1;3;10;2;6;3;4;19;10;10;4;541
220030;319;36;0;117;0;5;0;7;0;1;1;0;0;486
220040;508;17;2;1;3;28;2;2;5;1;2;12;6;589
220050;183;0;0;0;0;0;1;1;2;1;1;1;1;191
220060;156;1;0;1;0;2;1;1;1;1;0;0;0;164
220070;3;0;0;0;0;0;0;0;0;0;0;0;0;3
220080;82;3;0;0;0;0;1;0;0;0;0;0;0;86
220090;126;15;6;2;1;0;1;2;2;3;3;4;0;165
220100;59;0;0;0;0;0;0;0;0;0;0;2;0;61
220110;19;0;0;0;0;0;0;1;0;0;0;1;0;21
220120;477;9;3;3;1;0;1;6;5;0;10;2;0;517
220130;3;0;0;0;0;0;1;0;0;0;0;0;0;4
220140;148;1;0;1;0;1;0;0;0;0;1;0;0;152
220150;309;7;15;0;6;0;10;15;1;0;0;0;0;363
220160;205;1;0;0;2;0;0;0;0;0;0;1;0;209
220170;104;1;2;0;0;1;2;0;0;0;1;1;0;112
220180;100;3;0;0;0;0;1;0;0;0;0;2;0;106
220190;209;6;2;0;0;0;0;3;7;1;10;9;0;247
220200;373;7;10;5;0;6;7;3;0;0;0;0;0;411
220210;87;35;0;0;0;0;1;0;0;0;0;0;0;123
220220;1666;53;17;19;14;35;22;36;22;21;15;34;30;1984
220230;314;13;7;5;3;6;8;10;2;0;2;21;10;401
220240;9;0;0;0;0;0;0;0;0;0;0;0;0;9
220250;2;0;0;0;0;0;0;1;0;0;0;0;0;3
220260;202;5;2;1;0;1;1;2;5;2;0;0;3;224
220270;384;2;0;7;14;33;18;12;15;15;3;6;0;509
220280;36;0;0;0;0;0;1;0;0;0;0;0;0;37
220290;206;3;1;2;1;28;4;3;6;0;5;6;7;272
220300;18;0;0;0;1;0;0;0;0;0;0;0;0;19
220310;33;3;0;0;0;2;2;0;0;0;1;4;0;45
220320;152;16;0;2;0;1;0;0;4;0;1;0;0;176
220330;129;6;0;1;2;0;2;0;0;0;0;0;1;141
220335;3;0;0;0;0;0;1;0;0;0;0;0;0;4
220340;224;1;0;0;12;16;7;7;4;4;11;0;0;286
220342;22;0;0;0;0;0;1;1;0;0;0;0;0;24
220350;334;9;2;24;2;6;18;14;2;2;6;4;8;431
220360;99;2;0;1;0;0;18;1;0;0;9;1;2;133
220370;328;10;7;4;4;3;11;16;19;22;8;8;13;453
220380;44;0;0;0;1;1;1;0;0;0;3;0;0;50
220390;2890;66;75;121;90;65;166;72;174;143;81;90;73;4106
220400;173;5;1;1;18;1;3;0;0;0;3;0;0;205
220410;48;0;0;0;0;0;0;0;0;0;0;0;0;48
220420;24;2;0;3;0;2;2;2;0;0;0;1;0;36
220430;233;2;4;4;5;1;14;4;3;2;4;3;0;279
220440;47;2;1;0;0;0;0;1;0;0;0;2;1;54
220450;385;8;4;4;3;128;248;159;134;122;108;158;43;1504
220460;86;11;0;0;0;1;0;0;0;0;0;0;0;98
220470;237;4;1;0;14;0;1;2;0;0;0;0;0;259
220480;66;0;0;0;5;0;0;0;4;2;0;0;0;77
220490;33;5;0;2;0;0;0;0;0;0;0;0;0;40
220500;242;9;0;1;2;0;0;19;4;0;4;0;0;281
220510;36;0;1;0;0;1;0;0;2;1;0;1;0;42
220520;136;2;1;0;0;2;0;0;3;0;0;0;0;144
220530;105;29;0;2;1;1;2;1;0;2;1;1;0;145
220540;10;0;0;0;0;0;0;1;0;0;0;0;0;11
220550;301;6;7;4;4;11;1;5;2;2;4;2;0;349
220560;117;2;0;0;1;25;0;0;0;0;0;0;0;145
220570;1397;33;30;13;7;20;9;13;11;11;12;15;4;1575
220580;161;3;2;0;3;1;9;3;3;3;5;5;0;198
220590;158;5;0;1;0;1;0;0;1;1;0;0;0;167
220600;42;9;0;1;1;0;2;0;0;0;0;0;0;55
220610;3;1;0;0;0;0;1;0;0;1;0;0;0;6
220620;409;30;7;37;4;7;20;47;38;23;28;19;4;673
220630;27;0;0;0;0;1;0;0;0;0;0;0;0;28
220640;63;4;0;1;1;1;1;0;0;0;2;2;0;75
220650;38;2;0;0;0;0;0;0;0;0;0;0;0;40
220660;223;15;5;0;15;4;8;5;7;14;1;7;2;306
220670;145;18;1;0;1;0;1;0;0;0;1;0;0;167
220680;12;0;0;3;0;0;0;0;1;0;0;1;0;17
220690;108;3;0;1;2;1;0;0;0;0;1;0;0;116
220700;796;6;9;12;8;11;21;8;10;83;13;34;13;1024
220720;25;0;0;0;0;0;1;0;1;0;2;0;0;29
220730;3;0;0;0;0;0;0;1;0;0;0;0;0;4
220740;2;0;0;0;0;0;0;0;0;0;0;0;0;2
220750;10;0;0;0;0;1;1;0;0;0;2;0;0;14
220760;5;0;0;3;0;0;1;2;0;0;0;0;0;11
220770;6432;232;148;187;128;181;333;411;215;248;262;233;265;9275
220780;282;5;4;4;4;12;6;8;1;4;0;0;0;330
220790;600;35;4;5;9;6;7;9;1;4;9;2;0;691
220800;4831;133;91;222;141;160;166;152;156;208;228;212;102;6802
220810;84;0;0;0;1;2;0;0;0;1;0;0;0;88
220820;155;23;2;0;0;29;0;1;4;0;0;0;0;214
220830;475;5;11;167;10;13;6;14;15;5;22;7;6;756
220840;1333;61;60;54;93;75;65;46;53;27;28;28;30;1953
220850;66;1;0;2;0;0;1;0;0;0;0;0;0;70
220860;50;0;0;0;0;1;0;0;2;2;0;0;0;55
220870;112;10;16;6;8;3;6;1;0;3;2;2;1;170
220880;320;5;0;0;0;0;1;2;0;3;0;1;0;332
220890;259;3;12;21;3;7;2;3;10;0;2;1;0;323
220900;76;2;0;0;0;3;3;0;0;2;0;0;0;86
220910;50;3;2;0;2;0;1;1;0;0;3;1;1;64
220920;33;1;0;0;0;0;1;0;0;0;0;0;0;35
220930;42;0;0;0;0;0;0;0;0;0;0;0;0;42
220940;45;1;1;0;10;0;0;0;3;7;0;1;0;68
220950;5;0;0;2;0;1;0;0;0;0;0;1;0;9
220960;231;1;0;0;0;1;0;0;0;0;0;1;0;234
220970;12;0;0;0;0;0;0;0;0;0;0;0;0;12
220980;163;2;0;5;0;9;0;8;0;0;4;0;0;191
220990;34;1;9;3;0;0;0;0;0;0;0;0;0;47
221000;157;10;2;7;0;2;9;11;2;4;8;2;0;214
221010;103;2;1;2;2;1;4;0;3;5;7;0;0;130
221020;131;1;1;1;0;12;0;5;1;0;7;10;0;169
221030;131;2;0;1;3;1;1;0;0;0;0;1;0;140
221040;71;3;0;5;2;1;6;4;3;1;2;7;0;105
221050;336;1;1;6;30;6;6;14;2;12;3;4;0;421
221060;517;10;9;14;12;12;23;15;18;20;3;3;0;656
221070;309;6;0;0;1;0;3;11;9;0;5;4;0;348
221080;117;4;2;1;0;1;3;5;1;1;0;2;1;138
221090;3;0;0;1;0;0;0;0;0;0;1;0;0;5
221100;124404;4971;2765;3231;2281;2816;2873;2708;2993;3783;3804;3722;2347;162698
221110;737;14;23;15;19;24;32;15;155;63;35;31;8;1171
221120;124;5;3;0;29;6;1;1;1;0;0;1;2;173
221130;268;4;1;3;64;5;4;6;5;6;5;0;2;373
221140;3;0;0;0;0;0;1;0;0;0;0;0;0;4
230010;234;2;12;5;1;0;3;2;0;2;1;2;1;265
230020;863;15;6;123;19;51;18;3;24;40;29;9;7;1207
230030;1564;37;19;17;6;9;16;10;36;31;11;18;24;1798
230040;384;0;0;0;0;0;0;0;0;0;0;0;0;384
230050;401;0;0;64;4;9;13;1;9;8;1;2;0;512
230060;259;1;3;19;4;1;2;6;2;1;0;0;0;298
230070;414;1;10;11;2;7;3;1;2;4;1;0;0;456
230075;0;0;0;0;0;0;0;0;0;1;0;0;0;1
230080;151;4;2;8;3;5;2;2;3;2;3;0;2;187
